,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
28284,0.808511,0.041011,0.772538,0.002709,0.672191,0.59386,1
11791,0.042553,0.037168,0.452693,0.002374,0.48291,0.605263,0
24722,0.595745,0.119731,0.640732,0.003467,0.422915,0.414912,1
27532,0.851064,0.043653,0.487801,0.002958,0.380373,0.55,1
2071,0.106383,0.040351,0.363285,0.00268,0.383739,0.602193,0
9471,0.595745,0.045785,0.278637,0.003467,0.422915,0.414912,0
2208,0.425532,0.041431,0.581077,0.003467,0.422915,0.414912,0
6708,0.617021,0.040651,0.241446,0.003467,0.422915,0.414912,0
2325,0.553191,0.044134,0.438114,0.003467,0.422915,0.414912,0
24153,0.787234,0.056923,0.233115,0.003467,0.422915,0.414912,1
21033,0.510638,0.097574,0.597144,0.003467,0.422915,0.414912,1
23461,0.702128,0.1058,0.543142,0.003467,0.422915,0.414912,1
28292,0.042553,0.042062,0.52053,0.002811,0.554894,0.545175,1
13921,0.723404,0.040711,0.491074,0.003467,0.422915,0.414912,0
9972,0.12766,0.05305,0.15546,0.003467,0.422915,0.414912,0
26026,0.531915,0.09181,0.599524,0.003467,0.422915,0.414912,1
2899,0.234043,0.061967,0.324755,0.003467,0.422915,0.414912,0
9640,0.978723,0.059385,0.413716,0.003467,0.422915,0.414912,0
19037,0.276596,0.040591,0.464296,0.003467,0.422915,0.414912,0
19088,0.021277,0.071875,0.299018,0.003467,0.422915,0.414912,0
24683,0.382979,0.093821,0.564118,0.003467,0.422915,0.414912,1
9687,0.191489,0.068602,0.098334,0.003467,0.422915,0.414912,0
22057,0.468085,0.107151,0.504314,0.003467,0.422915,0.414912,1
1461,0.06383,0.05254,0.172568,0.003467,0.422915,0.414912,0
24238,0.021277,0.082983,0.228206,0.003467,0.422915,0.414912,1
954,1.0,0.080611,0.343796,0.003467,0.422915,0.414912,0
16214,0.425532,0.047856,0.737281,0.003211,0.679959,0.388596,0
16809,0.361702,0.043953,0.523951,0.003,0.55826,0.451316,0
8376,0.085106,0.041071,0.107409,0.003467,0.422915,0.414912,0
23825,0.531915,0.101777,0.524844,0.003467,0.422915,0.414912,1
19115,0.914894,0.058394,0.223743,0.003467,0.422915,0.414912,0
11482,0.659574,0.057314,0.41327,0.003467,0.422915,0.414912,0
25820,0.93617,0.068092,0.3313,0.003467,0.422915,0.414912,1
27738,0.340426,0.072085,0.718536,0.004892,0.634386,0.310965,1
4780,0.319149,0.095773,0.541952,0.003467,0.422915,0.414912,0
21709,0.957447,0.082593,0.490033,0.003467,0.422915,0.414912,1
25930,0.829787,0.048697,0.336209,0.003467,0.422915,0.414912,1
23249,0.468085,0.109253,0.484826,0.003467,0.422915,0.414912,1
4835,0.170213,0.041011,0.1385,0.003467,0.422915,0.414912,0
11568,0.787234,0.041882,0.649955,0.003467,0.422915,0.414912,0
20818,0.553191,0.078029,0.479024,0.003467,0.422915,0.414912,1
27029,0.404255,0.089798,0.517108,0.005791,0.219575,0.701316,1
18745,0.702128,0.049538,0.519637,0.003467,0.422915,0.414912,0
26089,0.680851,0.056023,0.299613,0.003467,0.422915,0.414912,1
4385,0.212766,0.046625,0.091342,0.003467,0.422915,0.414912,0
3359,0.914894,0.045034,0.340077,0.003467,0.422915,0.414912,0
21566,0.978723,0.07842,0.511157,0.003467,0.422915,0.414912,1
1492,0.978723,0.064519,0.556828,0.003467,0.422915,0.414912,0
19656,0.042553,0.107962,0.424576,0.003467,0.422915,0.414912,1
16715,0.021277,0.055632,0.386195,0.003467,0.422915,0.414912,0
25734,0.744681,0.072475,0.438857,0.003467,0.422915,0.414912,1
364,0.425532,0.041612,0.711395,0.00274,0.636717,0.449561,0
27210,0.744681,0.095623,0.718239,0.00641,0.665717,0.448246,1
15192,0.914894,0.049838,0.346772,0.003467,0.422915,0.414912,0
16910,0.382979,0.041912,0.572895,0.003467,0.422915,0.414912,0
3546,0.829787,0.059625,0.500744,0.003467,0.422915,0.414912,0
22860,0.0,0.07959,0.36269,0.003467,0.422915,0.414912,1
6897,0.595745,0.045244,0.471735,0.003467,0.422915,0.414912,0
18345,0.404255,0.058394,0.307795,0.003467,0.422915,0.414912,0
27703,0.042553,0.054551,0.337995,0.003606,0.452615,0.565351,1
22626,0.042553,0.084814,0.371764,0.003467,0.422915,0.414912,1
25620,0.595745,0.072895,0.515174,0.003467,0.422915,0.414912,1
17028,0.404255,0.045965,0.426212,0.003035,0.21362,0.679825,0
26955,0.468085,0.069893,0.512943,0.004784,0.555153,0.500526,1
26443,0.404255,0.093221,0.520678,0.003467,0.422915,0.414912,1
22780,0.574468,0.109523,0.497173,0.003467,0.422915,0.414912,1
164,0.0,0.061577,0.363136,0.003467,0.422915,0.414912,0
23804,0.659574,0.101777,0.52291,0.003467,0.422915,0.414912,1
3630,0.212766,0.076798,0.244124,0.003467,0.422915,0.414912,0
19624,0.765957,0.095773,0.653972,0.003467,0.422915,0.414912,1
18998,0.553191,0.059865,0.421154,0.003467,0.422915,0.414912,0
8578,0.680851,0.057103,0.263463,0.003467,0.422915,0.414912,0
20058,1.0,0.090729,0.521422,0.003467,0.422915,0.414912,1
20518,0.425532,0.090098,0.730437,0.003467,0.422915,0.414912,1
4243,0.574468,0.033626,0.567242,0.002243,0.66028,0.405702,0
18793,0.914894,0.06548,0.357334,0.00479,0.352667,0.500526,0
12644,0.425532,0.073616,0.685808,0.003467,0.422915,0.414912,0
23651,0.617021,0.098895,0.535852,0.003467,0.422915,0.414912,1
19181,0.914894,0.062838,0.342606,0.003467,0.422915,0.414912,0
14065,0.893617,0.055422,0.375186,0.003467,0.422915,0.414912,0
1270,0.042553,0.043683,0.294406,0.003467,0.422915,0.414912,0
22280,0.489362,0.071334,0.488991,0.003467,0.422915,0.414912,1
22658,0.276596,0.084814,0.377417,0.003467,0.422915,0.414912,1
20640,0.808511,0.1312,0.857929,0.003467,0.422915,0.414912,1
26432,1.0,0.067942,0.430973,0.003467,0.422915,0.414912,1
24877,0.702128,0.076498,0.516513,0.003467,0.422915,0.414912,1
13346,0.425532,0.041642,0.475305,0.003467,0.422915,0.414912,0
1481,0.957447,0.069893,0.466082,0.003467,0.422915,0.414912,0
8070,0.808511,0.042482,0.624517,0.003467,0.422915,0.414912,0
24563,0.808511,0.090609,0.394228,0.003467,0.422915,0.414912,1
21380,0.787234,0.0662,0.664237,0.003467,0.422915,0.414912,1
1855,0.680851,0.043503,0.475602,0.003467,0.422915,0.414912,0
22522,0.468085,0.10484,0.376674,0.003467,0.422915,0.414912,1
21947,0.276596,0.075057,0.426212,0.003467,0.422915,0.414912,1
5340,0.553191,0.056833,0.357334,0.003467,0.422915,0.414912,0
19558,0.425532,0.122703,0.574978,0.003467,0.422915,0.414912,1
23808,0.893617,0.084664,0.386195,0.003467,0.422915,0.414912,1
21892,0.851064,0.084514,0.433502,0.003467,0.422915,0.414912,1
13383,0.276596,0.086075,0.513984,0.003467,0.422915,0.414912,0
27097,0.765957,0.097514,0.682684,0.006504,0.635681,0.457018,1
18715,0.255319,0.056323,0.322821,0.003467,0.422915,0.414912,0
20001,0.829787,0.106161,0.560101,0.003467,0.422915,0.414912,1
11269,0.021277,0.040801,0.182535,0.003467,0.422915,0.414912,0
23940,0.404255,0.067371,0.555638,0.003467,0.422915,0.414912,1
22137,0.170213,0.060106,0.104136,0.003467,0.422915,0.414912,1
27509,0.361702,0.043653,0.484975,0.002921,0.358881,0.628947,1
2153,0.93617,0.042032,0.614549,0.00273,0.457535,0.640789,0
15722,0.297872,0.046746,0.409551,0.003467,0.422915,0.414912,0
4246,0.87234,0.054251,0.36983,0.003467,0.422915,0.414912,0
8432,0.06383,0.040651,0.397352,0.003467,0.422915,0.414912,0
16319,0.957447,0.055482,0.391848,0.003467,0.422915,0.414912,0
22334,0.468085,0.072475,0.375037,0.003467,0.422915,0.414912,1
1078,0.170213,0.045034,0.172419,0.002991,0.241326,0.500526,0
25456,0.212766,0.077339,0.327135,0.003467,0.422915,0.414912,1
4200,0.297872,0.068242,0.127492,0.003467,0.422915,0.414912,0
20883,0.680851,0.082773,0.508628,0.003467,0.422915,0.414912,1
22901,0.468085,0.074727,0.296935,0.003467,0.422915,0.414912,1
21219,0.468085,0.11787,0.62526,0.003467,0.422915,0.414912,1
13703,0.170213,0.055242,0.010562,0.003467,0.422915,0.414912,0
7631,0.085106,0.045455,0.236239,0.003467,0.422915,0.414912,0
7738,0.957447,0.045364,0.431419,0.003467,0.422915,0.414912,0
7462,0.12766,0.050829,0.097441,0.003467,0.422915,0.414912,0
16173,1.0,0.083794,0.549539,0.003467,0.422915,0.414912,0
1896,0.446809,0.057314,0.513538,0.003467,0.422915,0.414912,0
24265,0.723404,0.056923,0.31449,0.003467,0.422915,0.414912,1
1229,0.93617,0.045334,0.323862,0.003467,0.422915,0.414912,0
7260,0.93617,0.059565,0.543439,0.004044,0.414811,0.595614,0
27445,0.765957,0.317221,0.822226,0.0205,0.70637,0.597807,1
22941,0.638298,0.09208,0.478578,0.003467,0.422915,0.414912,1
20826,0.723404,0.088657,0.543588,0.003467,0.422915,0.414912,1
15550,0.255319,0.062267,0.107111,0.003467,0.422915,0.414912,0
12050,0.382979,0.050108,0.343499,0.003467,0.422915,0.414912,0
16728,0.06383,0.044974,0.239215,0.003467,0.422915,0.414912,0
26891,0.659574,0.06635,0.494347,0.004632,0.424909,0.500526,1
2908,0.085106,0.06614,0.139691,0.003467,0.422915,0.414912,0
13561,0.0,0.086526,0.375632,0.003467,0.422915,0.414912,0
14093,0.234043,0.038369,0.257215,0.002441,0.307095,0.707456,0
3038,0.085106,0.053621,0.256769,0.003467,0.422915,0.414912,0
28757,0.851064,0.041041,0.639691,0.002628,0.410668,0.739474,1
14488,0.06383,0.043983,0.368343,0.003467,0.422915,0.414912,0
24767,0.468085,0.164615,0.606665,0.003467,0.422915,0.414912,1
18831,0.808511,0.055632,0.425617,0.003467,0.422915,0.414912,0
5690,0.148936,0.062027,0.205147,0.003467,0.422915,0.414912,0
26268,0.085106,0.05218,0.224487,0.003467,0.422915,0.414912,1
12306,0.106383,0.055242,0.132104,0.003467,0.422915,0.414912,0
23637,0.319149,0.106461,0.49152,0.003467,0.422915,0.414912,1
20025,0.574468,0.089798,0.55296,0.003467,0.422915,0.414912,1
2938,0.06383,0.057644,0.203511,0.003467,0.422915,0.414912,0
3925,0.957447,0.064789,0.630021,0.003467,0.422915,0.414912,0
24496,0.765957,0.074517,0.27596,0.003467,0.422915,0.414912,1
16284,0.851064,0.09265,0.415501,0.003467,0.422915,0.414912,0
3141,0.510638,0.033025,0.41565,0.001899,0.247281,0.738158,0
25203,0.340426,0.106851,0.627641,0.003467,0.422915,0.414912,1
25051,0.553191,0.096073,0.512943,0.003467,0.422915,0.414912,1
3778,0.085106,0.041492,0.293663,0.003467,0.422915,0.414912,0
9472,0.425532,0.046115,0.423088,0.003047,0.222165,0.657456,0
21164,0.234043,0.045755,0.124814,0.003467,0.422915,0.414912,1
4418,0.893617,0.048247,0.63731,0.003288,0.474107,0.600439,0
19022,0.957447,0.056263,0.284737,0.003467,0.422915,0.414912,0
5672,0.170213,0.071694,0.178518,0.003467,0.422915,0.414912,0
6848,0.234043,0.040891,0.224338,0.002665,0.24754,0.757018,0
18722,0.042553,0.061967,0.530199,0.003467,0.422915,0.414912,0
3980,0.893617,0.067041,0.436924,0.003467,0.422915,0.414912,0
27556,0.638298,0.041792,0.290092,0.000976,0.246245,0.590351,1
21586,0.297872,0.066591,0.179262,0.003467,0.422915,0.414912,1
12760,0.851064,0.054612,0.461767,0.003467,0.422915,0.414912,0
28200,0.574468,0.040891,0.393335,0.002435,0.264371,0.923684,1
3919,0.148936,0.042092,0.152336,0.003467,0.422915,0.414912,0
21958,0.574468,0.087006,0.482297,0.003467,0.422915,0.414912,1
9092,0.170213,0.018734,0.188486,0.00123,0.232781,0.603947,0
22027,0.489362,0.053981,0.500893,0.003467,0.422915,0.414912,1
18037,0.06383,0.058244,0.312556,0.003467,0.422915,0.414912,0
1923,0.510638,0.041582,0.377566,0.003467,0.422915,0.414912,0
6969,0.340426,0.040891,0.668402,0.002813,0.600725,0.512281,0
18418,0.297872,0.044224,0.502678,0.003467,0.422915,0.414912,0
16196,0.234043,0.076258,0.338738,0.003467,0.422915,0.414912,0
14125,0.914894,0.034826,0.493454,0.002387,0.399016,0.403947,0
20357,0.319149,0.075417,0.607111,0.003467,0.422915,0.414912,1
11008,0.042553,0.047526,0.162452,0.003467,0.422915,0.414912,0
1166,0.914894,0.076498,0.378608,0.003467,0.422915,0.414912,0
13381,0.191489,0.027831,0.160071,0.000976,0.18928,0.809649,0
9691,0.93617,0.061667,0.426212,0.003467,0.422915,0.414912,0
26869,0.829787,0.053321,0.383814,0.003621,0.330399,0.500526,1
24191,0.702128,0.097934,0.216156,0.003467,0.422915,0.414912,1
3533,0.06383,0.045605,0.21199,0.003467,0.422915,0.414912,0
2827,0.723404,0.078059,0.424427,0.003467,0.422915,0.414912,0
25513,0.638298,0.07956,0.411633,0.003467,0.422915,0.414912,1
19124,0.510638,0.066981,0.259298,0.003467,0.422915,0.414912,0
4558,0.021277,0.041431,0.184469,0.003467,0.422915,0.414912,0
27498,0.851064,0.043653,0.501785,0.00297,0.464267,0.549561,1
3403,0.191489,0.076678,0.199048,0.003467,0.422915,0.414912,0
26655,0.574468,0.058394,0.498959,0.003467,0.422915,0.414912,1
25120,0.234043,0.080101,0.387236,0.003467,0.422915,0.414912,1
23687,0.702128,0.114957,0.530051,0.003467,0.422915,0.414912,1
28454,0.808511,0.095112,0.707528,0.006541,0.455463,0.461842,1
26820,0.191489,0.058725,0.07111,0.003467,0.422915,0.414912,1
8351,0.914894,0.05212,0.458048,0.003554,0.36898,0.460526,0
19849,0.361702,0.099616,0.522315,0.003467,0.422915,0.414912,1
9798,0.723404,0.068212,0.679411,0.004614,0.589073,0.512281,0
16122,0.93617,0.046505,0.419369,0.003467,0.422915,0.414912,0
1051,0.06383,0.087366,0.384856,0.003467,0.422915,0.414912,0
4667,0.680851,0.074817,0.304522,0.003467,0.422915,0.414912,0
20819,0.574468,0.078029,0.46028,0.003467,0.422915,0.414912,1
20169,0.510638,0.079711,0.540762,0.003467,0.422915,0.414912,1
6732,0.255319,0.045304,0.180006,0.003467,0.422915,0.414912,0
20926,0.680851,0.041732,0.473073,0.003467,0.422915,0.414912,1
23468,0.468085,0.080131,0.546117,0.003467,0.422915,0.414912,1
16365,0.319149,0.056923,0.107409,0.003467,0.422915,0.414912,0
21888,0.765957,0.0789,0.449271,0.003467,0.422915,0.414912,1
16808,0.574468,0.090219,0.582267,0.003467,0.422915,0.414912,0
23896,0.510638,0.102018,0.465189,0.003467,0.422915,0.414912,1
10452,0.787234,0.077639,0.326986,0.003467,0.422915,0.414912,0
13456,0.382979,0.044073,0.508182,0.002854,0.277576,0.742544,0
21132,0.0,0.108833,0.500893,0.003467,0.422915,0.414912,1
28413,0.829787,0.044344,0.806308,0.002979,0.633868,0.55614,1
18122,0.148936,0.03897,0.280422,0.002561,0.31797,0.709211,0
27415,0.574468,0.069773,0.558614,0.004948,0.63594,0.226754,1
21127,0.723404,0.077129,0.504612,0.003467,0.422915,0.414912,1
28045,0.93617,0.041341,0.514133,0.002667,0.334024,0.711842,1
27360,0.531915,0.064369,0.503719,0.004433,0.559037,0.370175,1
3261,0.085106,0.051909,0.135079,0.003467,0.422915,0.414912,0
9306,0.744681,0.062838,0.429039,0.003467,0.422915,0.414912,0
1329,0.085106,0.071304,0.276703,0.003467,0.422915,0.414912,0
25153,0.659574,0.090969,0.462214,0.003467,0.422915,0.414912,1
16629,0.510638,0.041582,0.529307,0.003467,0.422915,0.414912,0
27342,0.702128,0.057704,0.527522,0.003862,0.611082,0.383772,1
22786,0.702128,0.109133,0.472181,0.003467,0.422915,0.414912,1
1393,0.659574,0.045364,0.515025,0.003078,0.472035,0.539035,0
28094,0.510638,0.042692,0.646831,0.002881,0.551269,0.525877,1
23183,0.93617,0.108502,0.440196,0.003467,0.422915,0.414912,1
20922,0.468085,0.041582,0.522761,0.003467,0.422915,0.414912,1
16279,0.148936,0.033025,0.21809,0.002216,0.211289,0.593421,0
4805,0.106383,0.051099,0.121839,0.003467,0.422915,0.414912,0
24621,0.255319,0.074727,0.186998,0.003467,0.422915,0.414912,1
12201,0.914894,0.044134,0.393633,0.003467,0.422915,0.414912,0
9464,0.276596,0.07878,0.486611,0.003467,0.422915,0.414912,0
25266,0.446809,0.089888,0.591193,0.003467,0.422915,0.414912,1
19915,0.446809,0.121202,0.631062,0.003467,0.422915,0.414912,1
25641,0.87234,0.068242,0.342755,0.003467,0.422915,0.414912,1
13221,0.276596,0.042482,0.39036,0.003467,0.422915,0.414912,0
28766,0.255319,0.035577,0.442725,0.002383,0.323666,0.619298,1
23261,0.723404,0.119581,0.457007,0.003467,0.422915,0.414912,1
10137,1.0,0.042572,0.401666,0.003467,0.422915,0.414912,0
7201,0.085106,0.049778,0.155311,0.003467,0.422915,0.414912,0
26479,0.765957,0.060166,0.460131,0.003467,0.422915,0.414912,1
26964,0.659574,0.085145,0.474561,0.005814,0.56551,0.500526,1
20585,0.893617,0.090008,0.570961,0.003467,0.422915,0.414912,1
27623,0.787234,0.114297,0.789943,0.007889,0.656655,0.368421,1
10066,0.042553,0.047526,0.139096,0.003467,0.422915,0.414912,0
24485,0.914894,0.085985,0.350491,0.003467,0.422915,0.414912,1
22002,0.787234,0.083584,0.513538,0.003467,0.422915,0.414912,1
22911,0.787234,0.089978,0.349598,0.003467,0.422915,0.414912,1
12468,0.106383,0.041341,0.167658,0.003467,0.422915,0.414912,0
27042,0.361702,0.080521,0.557275,0.005486,0.559555,0.362281,1
23593,0.829787,0.083794,0.347069,0.003467,0.422915,0.414912,1
22387,0.319149,0.074847,0.414609,0.003467,0.422915,0.414912,1
22052,0.361702,0.074517,0.488099,0.003467,0.422915,0.414912,1
12850,1.0,0.045334,0.23981,0.003467,0.422915,0.414912,0
313,0.042553,0.056593,0.237578,0.003467,0.422915,0.414912,0
26168,0.744681,0.052,0.444064,0.003467,0.422915,0.414912,1
7533,0.957447,0.047286,0.557423,0.003467,0.422915,0.414912,0
20097,0.042553,0.056323,0.446147,0.003467,0.422915,0.414912,1
21793,1.0,0.082022,0.447486,0.003467,0.422915,0.414912,1
6536,0.148936,0.031494,0.1867,0.002108,0.250129,0.827193,0
8430,0.06383,0.040441,0.469354,0.002592,0.49767,0.645614,0
25501,0.723404,0.10508,0.506843,0.003467,0.422915,0.414912,1
28768,0.297872,0.053891,0.609342,0.003743,0.470223,0.447807,1
5611,0.191489,0.056923,0.168997,0.003467,0.422915,0.414912,0
2754,0.851064,0.041642,0.515472,0.003467,0.422915,0.414912,0
18119,0.06383,0.032094,0.432014,0.001778,0.432418,0.765789,0
14875,0.340426,0.041642,0.330854,0.003467,0.422915,0.414912,0
9014,0.553191,0.082743,0.557423,0.003467,0.422915,0.414912,0
21995,0.638298,0.075327,0.352276,0.003467,0.422915,0.414912,1
26781,0.425532,0.109884,0.54939,0.003467,0.422915,0.414912,1
11255,0.638298,0.041281,0.467718,0.003467,0.422915,0.414912,0
26524,0.382979,0.096884,0.5241,0.003467,0.422915,0.414912,1
18074,0.404255,0.068242,0.346623,0.003467,0.422915,0.414912,0
27940,0.702128,0.051189,0.64579,0.003594,0.638011,0.29693,1
16257,0.978723,0.090939,0.582267,0.003467,0.422915,0.414912,0
2254,0.829787,0.041582,0.483785,0.003467,0.422915,0.414912,0
2426,0.212766,0.041582,0.163939,0.003467,0.422915,0.414912,0
20493,0.468085,0.125796,0.644154,0.003467,0.422915,0.414912,1
18749,0.212766,0.077459,0.309283,0.003467,0.422915,0.414912,0
23167,0.553191,0.130569,0.604731,0.003467,0.422915,0.414912,1
24361,0.638298,0.085235,0.281315,0.003467,0.422915,0.414912,1
15267,0.489362,0.077189,0.543439,0.003467,0.422915,0.414912,0
13470,0.468085,0.041882,0.643261,0.003467,0.422915,0.414912,0
20747,0.234043,0.071574,0.287712,0.003467,0.422915,0.414912,1
18203,0.06383,0.041191,0.4759,0.002727,0.499741,0.560526,0
25284,0.276596,0.077999,0.490181,0.003467,0.422915,0.414912,1
26750,0.638298,0.057974,0.446742,0.003467,0.422915,0.414912,1
16010,0.957447,0.034406,0.634633,0.002337,0.432418,0.598246,0
10185,0.510638,0.049838,0.344838,0.003467,0.422915,0.414912,0
27842,0.382979,0.049388,0.651443,0.00349,0.424909,0.429386,1
15897,0.06383,0.055242,0.193097,0.003467,0.422915,0.414912,0
11810,0.574468,0.045755,0.333978,0.003467,0.422915,0.414912,0
18276,0.808511,0.041732,0.602202,0.003467,0.422915,0.414912,0
18863,0.808511,0.043893,0.661708,0.002991,0.452874,0.631579,0
19832,0.234043,0.077249,0.271348,0.003467,0.422915,0.414912,1
23689,0.829787,0.102138,0.442428,0.003467,0.422915,0.414912,1
6710,0.404255,0.041882,0.71199,0.003467,0.422915,0.414912,0
35,0.893617,0.097304,0.402261,0.003467,0.422915,0.414912,0
16875,0.595745,0.041642,0.486314,0.002943,0.530295,0.420614,0
27880,0.531915,0.043713,0.432014,0.001138,0.286898,0.421491,1
24222,0.361702,0.074817,0.366706,0.003467,0.422915,0.414912,1
17234,0.574468,0.063378,0.407617,0.003467,0.422915,0.414912,0
16278,0.851064,0.050258,0.404939,0.003434,0.33739,0.488596,0
26099,0.404255,0.059115,0.515769,0.003467,0.422915,0.414912,1
4232,0.06383,0.042452,0.42413,0.003467,0.422915,0.414912,0
23136,0.638298,0.126186,0.568134,0.003467,0.422915,0.414912,1
4358,0.297872,0.063468,0.127194,0.003467,0.422915,0.414912,0
27650,0.553191,0.054702,0.567391,0.003808,0.607457,0.358772,1
10364,0.510638,0.057314,0.49033,0.003467,0.422915,0.414912,0
12515,0.893617,0.058394,0.232074,0.003467,0.422915,0.414912,0
5618,0.531915,0.075417,0.555043,0.003467,0.422915,0.414912,0
18921,0.808511,0.041492,0.669444,0.0027,0.470999,0.674123,0
3063,0.553191,0.056323,0.375632,0.003467,0.422915,0.414912,0
14989,0.93617,0.048247,0.505207,0.003467,0.422915,0.414912,0
17718,0.723404,0.053441,0.339929,0.003467,0.422915,0.414912,0
23057,0.404255,0.079921,0.404493,0.003467,0.422915,0.414912,1
2607,0.851064,0.050288,0.546415,0.003392,0.489643,0.501316,0
24956,0.574468,0.089168,0.517554,0.003467,0.422915,0.414912,1
19760,0.170213,0.078089,0.191312,0.003467,0.422915,0.414912,1
13333,0.531915,0.045274,0.451056,0.003047,0.354997,0.564035,0
16186,0.489362,0.045304,0.61202,0.003467,0.422915,0.414912,0
13271,0.87234,0.048487,0.251413,0.003467,0.422915,0.414912,0
24775,0.808511,0.084064,0.377864,0.003467,0.422915,0.414912,1
15755,0.191489,0.050078,0.123178,0.003467,0.422915,0.414912,0
4662,0.106383,0.043053,0.134335,0.003467,0.422915,0.414912,0
16577,0.957447,0.077639,0.309432,0.003467,0.422915,0.414912,0
20786,0.765957,0.069353,0.758256,0.003467,0.422915,0.414912,1
963,0.340426,0.055242,0.445254,0.003467,0.422915,0.414912,0
14893,0.638298,0.075207,0.558316,0.003467,0.422915,0.414912,0
13027,0.404255,0.049898,0.570217,0.003444,0.570948,0.35,0
25404,0.574468,0.125465,0.664832,0.003467,0.422915,0.414912,1
19228,0.446809,0.06584,0.463553,0.003467,0.422915,0.414912,0
13390,0.851064,0.061877,0.557572,0.004256,0.460901,0.35614,0
25403,0.553191,0.106911,0.667658,0.003467,0.422915,0.414912,1
25425,0.638298,0.099075,0.635674,0.003467,0.422915,0.414912,1
463,0.978723,0.051099,0.43975,0.003467,0.422915,0.414912,0
20847,0.297872,0.075267,0.553704,0.003467,0.422915,0.414912,1
19333,0.723404,0.089798,0.499554,0.003467,0.422915,0.414912,1
15092,1.0,0.043503,0.484677,0.002987,0.421025,0.585526,0
22180,0.489362,0.068302,0.294853,0.003467,0.422915,0.414912,1
24433,0.489362,0.060796,0.428741,0.003467,0.422915,0.414912,1
13748,0.361702,0.034256,0.699197,0.002333,0.636199,0.29693,0
28057,0.425532,0.045815,0.653972,0.003066,0.277059,0.738596,1
21135,0.255319,0.067581,0.363731,0.003467,0.422915,0.414912,1
25328,0.744681,0.080401,0.403303,0.003467,0.422915,0.414912,1
518,0.531915,0.035157,0.613805,0.002414,0.604091,0.316228,0
11293,0.404255,0.036147,0.638054,0.002449,0.641119,0.367982,0
22961,0.680851,0.074817,0.499554,0.003467,0.422915,0.414912,1
28229,0.446809,0.041221,0.641625,0.002663,0.564474,0.653509,1
15363,0.468085,0.045334,0.385897,0.003467,0.422915,0.414912,0
22000,0.744681,0.099346,0.484826,0.003467,0.422915,0.414912,1
14164,0.553191,0.05251,0.47233,0.003685,0.515536,0.289035,0
25867,0.382979,0.049388,0.541803,0.003467,0.422915,0.414912,1
18220,0.148936,0.058244,0.16751,0.003467,0.422915,0.414912,0
6178,0.574468,0.046685,0.478578,0.003467,0.422915,0.414912,0
13828,0.319149,0.047916,0.559506,0.003238,0.51217,0.481579,0
28389,0.723404,0.045935,0.770753,0.003043,0.734593,0.445614,1
10136,0.361702,0.068782,0.519488,0.003467,0.422915,0.414912,0
8649,0.914894,0.064879,0.393187,0.003467,0.422915,0.414912,0
22414,0.297872,0.076018,0.365963,0.003467,0.422915,0.414912,1
25032,0.851064,0.077489,0.404641,0.003467,0.422915,0.414912,1
16151,0.340426,0.05221,0.501339,0.003467,0.422915,0.414912,0
23533,0.276596,0.077489,0.265248,0.003467,0.422915,0.414912,1
22790,0.914894,0.100997,0.391699,0.003467,0.422915,0.414912,1
12492,0.021277,0.054792,0.294258,0.003467,0.422915,0.414912,0
20876,0.234043,0.064519,0.282654,0.003467,0.422915,0.414912,1
27309,0.723404,0.068662,0.613508,0.004639,0.596064,0.478947,1
7304,0.978723,0.060796,0.438857,0.003467,0.422915,0.414912,0
19441,0.319149,0.149634,0.524695,0.003467,0.422915,0.414912,1
18874,0.234043,0.053951,0.234603,0.003467,0.422915,0.414912,0
23953,0.680851,0.125465,0.603689,0.003467,0.422915,0.414912,1
28810,0.382979,0.064939,0.67837,0.004387,0.643449,0.428509,1
21145,0.978723,0.051549,0.508331,0.003467,0.422915,0.414912,1
18640,0.829787,0.053621,0.385897,0.003467,0.422915,0.414912,0
18295,0.808511,0.058394,0.194287,0.003467,0.422915,0.414912,0
24613,0.0,0.076888,0.341267,0.003467,0.422915,0.414912,1
14282,0.12766,0.060826,0.134781,0.003467,0.422915,0.414912,0
19285,0.531915,0.047436,0.475751,0.003467,0.422915,0.414912,1
22791,0.93617,0.109523,0.416245,0.003467,0.422915,0.414912,1
5797,0.340426,0.055332,0.505802,0.003467,0.422915,0.414912,0
23674,0.425532,0.123664,0.567837,0.003467,0.422915,0.414912,1
3395,0.87234,0.062748,0.324159,0.003467,0.422915,0.414912,0
27743,0.446809,0.083944,0.717048,0.005818,0.648369,0.359649,1
21950,0.361702,0.054581,0.479024,0.003467,0.422915,0.414912,1
25718,0.319149,0.072475,0.504612,0.003467,0.422915,0.414912,1
948,0.297872,0.054612,0.196073,0.003467,0.422915,0.414912,0
2013,0.12766,0.036598,0.216305,0.002264,0.285603,0.765789,0
7385,0.425532,0.043203,0.735793,0.003467,0.422915,0.414912,0
9872,0.170213,0.073616,0.167658,0.003467,0.422915,0.414912,0
25394,0.361702,0.106911,0.638798,0.003467,0.422915,0.414912,1
26253,0.893617,0.065029,0.267777,0.003467,0.422915,0.414912,1
14620,0.531915,0.068842,0.480512,0.003467,0.422915,0.414912,0
22127,0.638298,0.056263,0.419816,0.003467,0.422915,0.414912,1
15233,0.978723,0.051009,0.492115,0.003492,0.435267,0.464474,0
11014,1.0,0.049838,0.303481,0.003467,0.422915,0.414912,0
