,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
37310,0.510638,0.091329,0.489884,0.006186,0.632833,0.414912,1
30357,0.659574,0.059175,0.527968,0.004094,0.501036,0.325,1
11311,0.106383,0.029002,0.213478,0.001764,0.359399,0.65614,0
32151,0.489362,0.037348,0.458346,0.00232,0.33972,0.835526,1
31680,0.446809,0.035247,0.493454,0.002393,0.412222,0.51886,1
30081,0.404255,0.071484,0.523505,0.004921,0.505697,0.34693,1
32078,0.617021,0.15747,0.722702,0.010131,0.520974,0.663596,1
31103,0.276596,0.041702,0.321482,0.002848,0.298809,0.435526,1
29264,0.382979,0.033325,0.566647,0.002227,0.584412,0.327632,1
37994,0.382979,0.095893,0.582713,0.006095,0.64811,0.470175,1
37786,0.978723,0.044644,0.333829,0.002919,0.333765,0.591228,1
3628,0.191489,0.028522,0.195626,0.001938,0.232781,0.560088,0
8887,0.531915,0.028702,0.278935,0.001878,0.197307,0.696491,0
32313,0.680851,0.027771,0.529902,0.001784,0.717763,0.49693,1
34175,0.808511,0.087456,0.476644,0.005835,0.410927,0.586404,1
16491,0.340426,0.02615,0.316424,0.001691,0.210772,0.760526,0
18527,0.085106,0.02636,0.128236,0.00177,0.238477,0.630263,0
11521,0.425532,0.027801,0.333829,0.001843,0.205075,0.654825,0
19077,0.085106,0.043983,0.194287,0.002885,0.343863,0.603509,0
29359,0.404255,0.113726,0.56382,0.00775,0.567323,0.303947,1
38173,0.765957,0.042783,0.313448,0.002833,0.281978,0.611404,1
1442,0.234043,0.03984,0.256174,0.002613,0.357069,0.642105,0
35757,0.87234,0.086826,0.569027,0.004639,0.436561,0.787719,1
11338,0.234043,0.020716,0.08316,0.000868,0.095287,0.734649,0
4741,0.957447,0.029572,0.447635,0.001874,0.32522,0.704386,0
7244,0.680851,0.029843,0.378459,0.001849,0.234852,0.634211,0
30297,0.297872,0.043833,0.449717,0.003031,0.481875,0.283333,1
30584,0.425532,0.071815,0.576019,0.004693,0.516054,0.559649,1
8972,0.234043,0.074847,0.363136,0.004813,0.423874,0.690351,0
10012,0.617021,0.030353,0.459685,0.002071,0.477214,0.310526,0
37506,0.723404,0.076408,0.325796,0.005054,0.369757,0.570614,1
37778,0.808511,0.081182,0.450907,0.005274,0.345935,0.712719,1
37660,0.893617,0.041281,0.335912,0.002757,0.263594,0.600439,1
34813,0.702128,0.107812,0.756174,0.007584,0.737442,0.37193,1
11181,0.489362,0.042602,0.486611,0.002943,0.570689,0.228509,0
10983,0.06383,0.043743,0.311514,0.002923,0.299327,0.588158,0
32048,0.87234,0.032064,0.324903,0.000841,0.235111,0.770614,1
627,0.914894,0.063318,0.457751,0.004236,0.345676,0.467105,0
11930,0.957447,0.061187,0.63136,0.00398,0.486535,0.607018,0
32157,0.617021,0.046926,0.457007,0.002941,0.420766,0.838158,1
30114,0.808511,0.053741,0.424278,0.0037,0.37856,0.241667,1
37059,0.106383,0.044224,0.170634,0.002225,0.233299,0.765789,1
18117,0.191489,0.040231,0.098929,0.002609,0.165717,0.792544,0
35195,0.404255,0.099466,0.777001,0.006824,0.792077,0.291667,1
7669,0.255319,0.067041,0.431419,0.004418,0.457276,0.600439,0
17095,0.914894,0.028822,0.423981,0.00114,0.36898,0.753947,0
15059,0.276596,0.041522,0.407319,0.002777,0.378042,0.373684,0
7776,0.191489,0.027261,0.189081,0.001845,0.213361,0.592105,0
15627,0.12766,0.02606,0.150848,0.001724,0.244174,0.750439,0
18695,0.170213,0.027741,0.200089,0.001888,0.249871,0.571491,0
6736,0.06383,0.035937,0.457304,0.002368,0.489643,0.620175,0
10804,0.319149,0.028942,0.503273,0.001973,0.551787,0.477632,0
29642,0.765957,0.159601,0.801845,0.010687,0.452356,0.660088,1
14113,0.617021,0.027831,0.501785,0.001975,0.540135,0.274561,0
36182,0.510638,0.090038,0.562481,0.005935,0.581046,0.478509,1
9682,0.617021,0.06536,0.385302,0.002914,0.271362,0.860965,0
11179,0.617021,0.07854,0.538679,0.004815,0.56784,0.468421,0
17102,0.212766,0.021857,0.070663,0.001394,0.048679,0.699561,0
28856,0.787234,0.044404,0.678816,0.002966,0.568358,0.431579,1
9309,0.702128,0.030473,0.551919,0.002069,0.494045,0.510088,0
28998,0.87234,0.034226,0.531092,0.002364,0.46841,0.435526,1
36144,0.723404,0.066591,0.433502,0.004254,0.392802,0.748246,1
38168,0.659574,0.043173,0.299911,0.002842,0.263335,0.648246,1
37077,0.595745,0.083373,0.494049,0.005492,0.475919,0.461842,1
34341,0.085106,0.107422,0.375483,0.006955,0.415588,0.755263,1
35878,0.425532,0.093221,0.628831,0.006248,0.648628,0.364912,1
2106,1.0,0.074997,0.441684,0.005197,0.434231,0.324561,0
30752,0.489362,0.048607,0.520976,0.003232,0.487571,0.470614,1
7463,0.191489,0.028702,0.183576,0.001795,0.300363,0.818421,0
7556,0.574468,0.029392,0.478578,0.002052,0.558778,0.326754,0
19026,0.170213,0.0257,0.204403,0.001643,0.247022,0.832895,0
34667,0.765957,0.092981,0.87474,0.006363,0.793112,0.314474,1
5357,0.106383,0.036838,0.202321,0.002538,0.2913,0.257018,0
30495,0.382979,0.052,0.551175,0.003486,0.50233,0.335965,1
29800,0.787234,0.115588,0.480809,0.007939,0.516831,0.333333,1
29252,0.787234,0.114057,0.645641,0.007842,0.583635,0.176754,1
6443,0.0,0.024649,0.217644,0.000924,0.262558,0.812719,0
36231,0.638298,0.096223,0.519488,0.00625,0.542983,0.482018,1
15941,0.042553,0.051159,0.33368,0.003189,0.450803,0.639035,0
3291,0.489362,0.029422,0.504612,0.002071,0.584153,0.292544,0
6241,0.702128,0.040261,0.596102,0.002715,0.524599,0.564035,0
11201,0.319149,0.02672,0.204552,0.00178,0.127395,0.732456,0
16093,0.361702,0.028011,0.585242,0.00178,0.634127,0.627193,0
347,0.021277,0.027531,0.294258,0.001631,0.299068,0.770175,0
30292,0.042553,0.027351,0.166766,0.001855,0.305282,0.460526,1
15504,0.170213,0.02609,0.128831,0.001683,0.200932,0.769298,0
8124,0.744681,0.027921,0.427551,0.001849,0.330399,0.777632,0
34749,0.468085,0.294524,0.586135,0.019125,0.48058,0.714035,1
34365,0.489362,0.037979,0.445403,0.002422,0.353703,0.816667,1
13838,0.957447,0.034046,0.571556,0.002189,0.427499,0.731579,0
12806,0.808511,0.029813,0.432461,0.002005,0.231227,0.762281,0
34793,0.574468,0.253843,0.750223,0.017837,0.768773,0.286842,1
5627,0.12766,0.023718,0.160964,0.001599,0.226567,0.62193,0
13823,0.978723,0.133902,0.540762,0.003938,0.476178,0.627193,0
31491,0.744681,0.027381,0.264207,0.00182,0.208959,0.829825,1
31854,0.510638,0.356971,0.712288,0.00711,0.562144,0.735088,1
38456,0.659574,0.081782,0.555341,0.005505,0.511134,0.366228,1
37748,0.361702,0.06638,0.576763,0.004449,0.559296,0.439035,1
35194,0.382979,0.103879,0.781166,0.007131,0.806059,0.282456,1
3756,0.170213,0.031014,0.13612,0.002027,0.207405,0.687719,0
15182,0.12766,0.032034,0.191758,0.002029,0.288193,0.784211,0
16726,0.12766,0.024769,0.098036,0.001637,0.183843,0.78114,0
7473,0.531915,0.029422,0.538084,0.001932,0.520197,0.546491,0
30277,0.702128,0.028221,0.310027,0.001903,0.288193,0.586842,1
34823,0.93617,0.073796,0.668402,0.004204,0.498446,0.610965,1
31759,0.638298,0.036328,0.330705,0.002378,0.418954,0.692544,1
32465,0.702128,0.028281,0.523059,0.001807,0.600984,0.690789,1
15918,0.659574,0.066981,0.450164,0.004537,0.529001,0.38114,0
1022,0.553191,0.046685,0.477536,0.003249,0.459347,0.276316,0
33284,0.340426,0.034887,0.315531,0.002285,0.153806,0.605263,1
17278,1.0,0.029963,0.413865,0.002019,0.34231,0.501754,0
32340,0.574468,0.034286,0.607855,0.002258,0.790782,0.266228,1
12413,0.255319,0.028402,0.40717,0.001778,0.483946,0.603509,0
34888,0.787234,0.098475,0.92413,0.00651,0.729933,0.530263,1
31677,0.382979,0.035937,0.494644,0.002426,0.394614,0.58114,1
33673,0.042553,0.031014,0.353466,0.001915,0.392802,0.765789,1
30583,0.404255,0.089738,0.56873,0.005847,0.519679,0.581579,1
8553,0.12766,0.0266,0.181047,0.001786,0.225272,0.589474,0
17566,0.234043,0.046265,0.306456,0.001919,0.357069,0.706579,0
31368,0.659574,0.05245,0.521273,0.003473,0.393837,0.667105,1
28946,0.765957,0.059565,0.750074,0.00397,0.681771,0.467982,1
19082,0.617021,0.067401,0.452098,0.004466,0.56784,0.402193,0
4620,0.340426,0.031194,0.570217,0.002019,0.501295,0.641667,0
29404,0.787234,0.029422,0.493008,0.001957,0.384516,0.517544,1
18834,0.851064,0.031104,0.416989,0.002,0.41274,0.632018,0
16826,0.574468,0.040441,0.484231,0.002711,0.311497,0.558333,0
35713,0.744681,0.169089,0.895269,0.010814,0.711031,0.621053,1
17456,0.276596,0.038309,0.402112,0.002518,0.379855,0.490351,0
2750,0.87234,0.047916,0.455668,0.003297,0.515277,0.364035,0
19098,0.085106,0.02603,0.167212,0.00085,0.256085,0.730263,0
2373,0.234043,0.032365,0.356293,0.002102,0.398757,0.658772,0
36109,1.0,0.068962,0.546415,0.004325,0.517607,0.649123,1
9065,0.297872,0.02621,0.478429,0.001739,0.497411,0.439474,0
807,0.021277,0.02603,0.149807,0.001755,0.162092,0.610526,0
37519,0.851064,0.05287,0.457602,0.003496,0.367944,0.603509,1
34694,0.659574,0.075898,0.671824,0.005363,0.618332,0.370175,1
34972,0.787234,0.081212,0.726123,0.005366,0.549197,0.632018,1
12538,0.595745,0.023928,0.261678,0.000837,0.199896,0.856579,0
12315,0.404255,0.076798,0.624368,0.005179,0.650181,0.365789,0
34865,0.957447,0.283145,0.525736,0.002009,0.348783,0.618421,1
8297,0.893617,0.024829,0.396608,0.001651,0.263594,0.613158,0
3920,0.595745,0.046746,0.331895,0.003078,0.290005,0.607456,0
33931,0.276596,0.029002,0.411782,0.001917,0.475401,0.482456,1
34040,0.297872,0.033866,0.470842,0.0023,0.50492,0.358772,1
36863,0.553191,0.089138,0.362243,0.004117,0.34464,0.699561,1
37911,0.319149,0.044884,0.49152,0.002966,0.558001,0.484211,1
34812,0.361702,0.094662,0.766439,0.006614,0.767996,0.267105,1
5772,0.212766,0.05266,0.306903,0.003392,0.420249,0.754825,0
1756,0.170213,0.029783,0.207676,0.001936,0.354997,0.648246,0
37969,0.978723,0.11817,0.448081,0.007979,0.426463,0.407456,1
9135,0.212766,0.017353,0.179262,0.001034,0.245987,0.817105,0
15,0.170213,0.02678,0.091937,0.001776,0.178405,0.627193,0
31255,0.531915,0.030833,0.621839,0.002038,0.539617,0.548246,1
37697,0.297872,0.072655,0.479173,0.005004,0.661833,0.250439,1
30624,0.531915,0.060076,0.56263,0.003922,0.516313,0.475439,1
33582,0.425532,0.029422,0.45299,0.001934,0.46349,0.612719,1
3194,0.12766,0.028882,0.284885,0.001849,0.33247,0.771053,0
36529,0.489362,0.089048,0.354656,0.005868,0.290005,0.601316,1
34134,0.361702,0.040261,0.548051,0.002825,0.544795,0.181579,1
32136,0.765957,0.032725,0.418328,0.002038,0.353185,0.808333,1
29350,0.0,0.044674,0.493454,0.003068,0.426722,0.374123,1
17461,0.574468,0.043953,0.346325,0.002856,0.32289,0.729825,0
36459,0.680851,0.074487,0.452395,0.005068,0.583635,0.355702,1
15053,0.361702,0.083854,0.524695,0.00564,0.472553,0.478947,0
2859,0.12766,0.029302,0.141773,0.001951,0.154583,0.692544,0
37009,0.425532,0.087426,0.601904,0.0057,0.549456,0.569298,1
6574,0.659574,0.029122,0.455965,0.002034,0.532885,0.345614,0
30338,0.404255,0.060826,0.529902,0.004271,0.378301,0.350439,1
36334,0.446809,0.081902,0.412229,0.002948,0.255308,0.765789,1
29227,0.531915,0.041552,0.544183,0.002806,0.502848,0.560526,1
30910,0.234043,0.071875,0.377417,0.004886,0.35681,0.520175,1
15534,0.87234,0.028792,0.365814,0.001928,0.340497,0.565351,0
29106,0.978723,0.03954,0.587474,0.002632,0.506473,0.592105,1
31337,0.617021,0.029933,0.400476,0.002021,0.341274,0.669298,1
10439,0.191489,0.021166,0.228206,0.00141,0.266183,0.757018,0
29802,0.808511,0.033145,0.420411,0.00227,0.37856,0.469298,1
32517,0.510638,0.032545,0.412972,0.002048,0.329622,0.850877,1
34537,0.638298,0.050438,0.389914,0.002009,0.286898,0.703509,1
32320,0.914894,0.027261,0.405683,0.001685,0.389953,0.803509,1
33173,0.276596,0.032875,0.511604,0.002171,0.576126,0.501754,1
3719,0.191489,0.074847,0.286076,0.003523,0.392284,0.772368,0
12581,0.702128,0.045515,0.464445,0.003101,0.553081,0.366228,0
3178,0.042553,0.108052,0.32163,0.00704,0.396686,0.647807,0
4440,0.0,0.029002,0.369533,0.001897,0.33014,0.715351,0
931,0.468085,0.048097,0.391401,0.003162,0.258415,0.710526,0
6639,0.255319,0.034166,0.363285,0.002339,0.32289,0.461404,0
14688,0.191489,0.02645,0.173907,0.00178,0.19653,0.588158,0
30572,0.702128,0.058334,0.526034,0.003826,0.556447,0.449561,1
31869,0.021277,0.038099,0.278489,0.001836,0.315898,0.727193,1
8529,0.93617,0.028582,0.381434,0.000827,0.249353,0.679825,0
5012,0.659574,0.028191,0.546117,0.001741,0.554117,0.774123,0
10101,0.914894,0.042752,0.631657,0.002871,0.524858,0.614912,0
2483,0.148936,0.036478,0.161113,0.002397,0.294666,0.621491,0
12793,0.510638,0.029422,0.488991,0.00205,0.543242,0.333333,0
36176,0.382979,0.099796,0.642368,0.006635,0.667789,0.375439,1
16566,0.085106,0.024228,0.153526,0.000833,0.22579,0.835965,0
5291,0.957447,0.043593,0.34097,0.002983,0.247799,0.362281,0
4636,0.191489,0.031764,0.137905,0.002079,0.18695,0.611404,0
34767,0.553191,0.079681,0.630616,0.005615,0.688762,0.25307,1
8358,0.87234,0.034226,0.584201,0.002333,0.557224,0.497368,0
34146,0.553191,0.0399,0.519786,0.002806,0.551528,0.208333,1
34435,0.489362,0.034676,0.58435,0.002401,0.60435,0.347807,1
38054,0.404255,0.047736,0.538976,0.003184,0.560331,0.435965,1
7227,0.765957,0.029062,0.334573,0.001915,0.230451,0.65614,0
6880,0.829787,0.067251,0.484975,0.004715,0.496893,0.216667,0
4935,0.87234,0.026991,0.389765,0.001708,0.365355,0.726316,0
6899,0.893617,0.030984,0.506992,0.002144,0.491455,0.410526,0
30337,0.255319,0.054311,0.367896,0.003718,0.380373,0.438596,1
9355,0.319149,0.027321,0.514579,0.001799,0.588814,0.534649,0
29558,0.659574,0.10568,0.531241,0.007231,0.507768,0.285526,1
29075,0.574468,0.041281,0.548051,0.002744,0.691611,0.38114,1
32479,0.234043,0.055482,0.360012,0.000858,0.418177,0.747368,1
34939,0.0,0.139006,0.629128,0.009148,0.486794,0.786842,1
35828,0.723404,0.071544,0.62288,0.004794,0.66028,0.423684,1
14320,0.340426,0.06545,0.365516,0.003342,0.222165,0.831579,0
8640,0.297872,0.05272,0.59521,0.003548,0.628172,0.46886,0
9441,0.255319,0.028251,0.126748,0.001853,0.093216,0.644298,0
9581,0.085106,0.037889,0.443767,0.002464,0.497152,0.628509,0
34487,0.148936,0.029062,0.185957,0.000841,0.254531,0.612281,1
5583,0.234043,0.046595,0.261381,0.003116,0.328586,0.603509,0
15159,0.446809,0.034977,0.36626,0.002181,0.236147,0.734649,0
38464,1.0,0.075387,0.430378,0.005349,0.422061,0.201754,1
8786,0.617021,0.037829,0.26629,0.002447,0.210254,0.606579,0
10275,0.680851,0.027231,0.467569,0.001853,0.536251,0.285965,0
32191,0.212766,0.040891,0.35183,0.001988,0.347488,0.860965,1
33556,0.510638,0.031434,0.329961,0.00085,0.23537,0.838158,1
3636,0.851064,0.029182,0.411038,0.002011,0.419731,0.417982,0
9414,0.297872,0.049748,0.426659,0.003367,0.423097,0.405263,0
2862,0.957447,0.032845,0.441982,0.002179,0.369757,0.640789,0
5730,0.382979,0.035247,0.564564,0.00242,0.502589,0.344737,0
37071,0.468085,0.087336,0.524844,0.005806,0.460901,0.490351,1
29478,0.617021,0.027771,0.457751,0.001853,0.52175,0.493421,1
32451,0.255319,0.028582,0.37355,0.001874,0.493527,0.594737,1
16512,0.148936,0.041522,0.157542,0.002759,0.277835,0.558333,0
30429,0.510638,0.034646,0.500298,0.002339,0.308389,0.459211,1
36051,0.744681,0.09208,0.719726,0.006093,0.655878,0.434211,1
37688,0.680851,0.06557,0.522017,0.004375,0.544019,0.447368,1
999,0.404255,0.032635,0.430824,0.002077,0.235888,0.922368,0
36590,0.319149,0.093941,0.562184,0.006282,0.590109,0.313596,1
10770,0.170213,0.01309,0.149807,0.000841,0.244692,0.767105,0
35617,0.510638,0.07875,0.631955,0.005278,0.614966,0.542544,1
35064,0.468085,0.082142,0.645344,0.005534,0.76696,0.427193,1
9411,0.531915,0.051579,0.472032,0.003538,0.547385,0.27193,0
10240,0.893617,0.075027,0.501339,0.00511,0.504402,0.34693,0
33209,0.255319,0.035397,0.442279,0.002356,0.527447,0.371491,1
37317,0.659574,0.087667,0.463701,0.005847,0.572242,0.567982,1
5459,0.191489,0.035577,0.223297,0.002345,0.328586,0.590789,0
34492,0.361702,0.034586,0.493454,0.002009,0.341274,0.570175,1
14980,0.042553,0.027981,0.117376,0.001899,0.219834,0.524123,0
16561,0.638298,0.070464,0.50848,0.004782,0.585189,0.358772,0
29432,0.404255,0.030203,0.552663,0.002032,0.575608,0.449123,1
35117,0.382979,0.065059,0.582862,0.003864,0.330399,0.865351,1
32598,0.787234,0.031194,0.468164,0.00204,0.505697,0.605702,1
29847,0.638298,0.06596,0.284588,0.004418,0.444329,0.473684,1
30486,0.702128,0.056083,0.483933,0.003828,0.549715,0.176754,1
38007,0.319149,0.044013,0.295001,0.002819,0.205852,0.785088,1
204,0.361702,0.06569,0.57349,0.004437,0.554894,0.392544,0
13201,0.744681,0.028822,0.503422,0.001905,0.450803,0.618421,0
1188,0.234043,0.025399,0.188634,0.000893,0.238477,0.790789,0
36329,0.06383,0.077369,0.271199,0.005077,0.40057,0.569737,1
33001,0.808511,0.029693,0.36983,0.000866,0.32522,0.769298,1
5062,0.042553,0.024649,0.146831,0.001452,0.305282,0.788596,0
33926,0.085106,0.028101,0.292175,0.001774,0.397721,0.572807,1
18519,0.787234,0.028011,0.428295,0.001894,0.256603,0.502193,0
6128,0.148936,0.015462,0.138203,0.000837,0.250129,0.885965,0
29300,0.765957,0.030263,0.487355,0.00199,0.360953,0.52193,1
34246,0.021277,0.129218,0.491818,0.00711,0.434749,0.759211,1
18308,0.638298,0.028131,0.32892,0.00183,0.217763,0.74693,0
12639,0.446809,0.028372,0.56025,0.001967,0.590109,0.379386,0
36103,0.744681,0.088717,0.701428,0.005854,0.645262,0.535526,1
30686,0.191489,0.036208,0.186105,0.00241,0.217763,0.560526,1
38188,0.06383,0.043053,0.166171,0.002894,0.35448,0.497368,1
37617,0.510638,0.088477,0.50967,0.005858,0.549456,0.439035,1
32845,0.021277,0.025579,0.2831,0.000821,0.251683,0.808772,1
35050,0.787234,0.07854,0.768819,0.005351,0.699379,0.364912,1
680,0.93617,0.030173,0.328771,0.00205,0.275505,0.521491,0
35554,0.340426,0.086286,0.639244,0.005145,0.394355,0.840789,1
31303,0.297872,0.041852,0.506397,0.002871,0.506991,0.420175,1
15064,0.191489,0.020806,0.04463,0.001371,0.039617,0.867544,0
14141,0.553191,0.060916,0.564267,0.004123,0.66261,0.337281,0
7086,0.617021,0.037679,0.307349,0.002405,0.23304,0.763596,0
32349,0.021277,0.033716,0.3072,0.001471,0.334283,0.769737,1
29053,0.893617,0.040921,0.581375,0.002736,0.406266,0.547807,1
12100,0.148936,0.02639,0.202916,0.001732,0.312791,0.629825,0
35759,0.914894,0.086826,0.505058,0.002455,0.387364,0.640789,1
2748,0.191489,0.02612,0.19161,0.001705,0.319524,0.697807,0
28960,0.765957,0.051009,0.778935,0.0034,0.671155,0.535088,1
37184,0.978723,0.042843,0.293216,0.002973,0.328586,0.403509,1
28944,0.446809,0.038429,0.598334,0.002422,0.603832,0.499123,1
37327,0.340426,0.082413,0.401964,0.00539,0.414811,0.654825,1
18712,0.12766,0.029272,0.121988,0.002019,0.192646,0.289035,0
17924,0.170213,0.032545,0.176584,0.002121,0.212325,0.573246,0
37606,0.276596,0.09154,0.41803,0.006005,0.440445,0.542105,1
35693,0.319149,0.083073,0.659774,0.00553,0.685396,0.438158,1
10244,0.659574,0.028942,0.463553,0.002048,0.556965,0.414912,0
32279,0.468085,0.028822,0.547456,0.001874,0.539617,0.69386,1
7644,0.148936,0.022127,0.202172,0.000841,0.261523,0.886404,0
6462,0.957447,0.045124,0.499851,0.003066,0.355774,0.265789,0
29444,0.659574,0.027831,0.47709,0.001865,0.519938,0.47807,1
7305,0.276596,0.036478,0.438411,0.002416,0.368721,0.446491,0
14667,0.914894,0.043053,0.307944,0.00285,0.283014,0.57193,0
11706,0.276596,0.070434,0.460875,0.005004,0.487312,0.451316,0
35391,0.787234,0.084935,0.789646,0.005673,0.719834,0.504825,1
6087,0.531915,0.029182,0.364921,0.001032,0.271362,0.592544,0
36239,0.851064,0.082653,0.695775,0.005492,0.586484,0.528947,1
17209,0.042553,0.06542,0.467867,0.004489,0.418436,0.28114,0
38074,0.234043,0.058815,0.398988,0.003918,0.426981,0.547368,1
35401,0.468085,0.07836,0.57468,0.004958,0.509581,0.822368,1
12224,0.446809,0.035427,0.318953,0.001886,0.183843,0.922368,0
35021,0.595745,0.063108,0.563969,0.004219,0.588814,0.45614,1
31510,0.340426,0.031404,0.392294,0.002137,0.24754,0.618421,1
15060,0.914894,0.028672,0.47828,0.001182,0.321595,0.639474,0
18751,0.510638,0.029152,0.516513,0.001959,0.52434,0.537719,0
33267,0.446809,0.038459,0.431866,0.002563,0.324702,0.495175,1
19081,0.531915,0.060136,0.566349,0.004067,0.637235,0.385088,0
18079,0.723404,0.032004,0.583606,0.002042,0.495857,0.685965,0
31060,0.553191,0.029753,0.585391,0.002007,0.516054,0.385088,1
577,0.148936,0.021166,0.114698,0.001417,0.168307,0.682895,0
36806,0.829787,0.089138,0.594615,0.006039,0.613931,0.416228,1
35610,0.893617,0.089078,0.616781,0.0056,0.448731,0.792544,1
14095,0.276596,0.047916,0.390509,0.00333,0.350596,0.293421,0
35529,0.042553,0.132311,0.574085,0.008255,0.578975,0.586842,1
2787,0.744681,0.053441,0.34573,0.003668,0.312015,0.385088,0
38274,0.595745,0.106341,0.511009,0.00731,0.690057,0.269737,1
30937,0.382979,0.508917,0.704255,0.034804,0.787416,0.192982,1
30552,0.276596,0.050108,0.426807,0.003344,0.51709,0.332456,1
2021,0.659574,0.035667,0.501041,0.002493,0.494562,0.307895,0
4747,0.787234,0.029122,0.428741,0.001988,0.338685,0.390351,0
8749,0.06383,0.082713,0.526034,0.005498,0.556965,0.566228,0
19193,0.042553,0.042692,0.448974,0.002916,0.467892,0.349123,0
4445,0.510638,0.029152,0.401517,0.001872,0.391766,0.651754,0
14847,0.446809,0.033566,0.675394,0.002198,0.683325,0.50614,0
37661,0.978723,0.041702,0.287712,0.002815,0.325479,0.423246,1
35277,0.510638,0.064729,0.484826,0.003891,0.32289,0.673246,1
37377,0.319149,0.087667,0.466379,0.00565,0.592957,0.572368,1
3114,0.0,0.082863,0.601012,0.005546,0.505179,0.627632,0
31272,0.659574,0.038669,0.631806,0.002545,0.555153,0.541667,1
31504,0.0,0.02591,0.176436,0.001732,0.184619,0.722368,1
423,0.723404,0.051549,0.472181,0.003535,0.622993,0.322368,0
7490,0.212766,0.027021,0.178221,0.001732,0.226049,0.807456,0
16822,0.893617,0.029152,0.568581,0.001967,0.500259,0.406579,0
12957,0.234043,0.020926,0.102202,0.000841,0.111859,0.902632,0
38058,0.489362,0.049297,0.528414,0.003292,0.545831,0.424123,1
104,0.319149,0.029422,0.454775,0.001998,0.493527,0.358333,0
36715,0.659574,0.051159,0.264505,0.003155,0.315898,0.814474,1
30876,0.765957,0.041972,0.397203,0.002804,0.266183,0.7,1
29282,0.787234,0.030503,0.538828,0.002021,0.387105,0.517982,1
9169,0.085106,0.042933,0.336805,0.002931,0.365614,0.397807,0
8815,0.723404,0.061967,0.646236,0.00409,0.561367,0.595614,0
10480,0.659574,0.035067,0.482297,0.002459,0.561885,0.210965,0
36195,0.851064,0.095382,0.68313,0.006267,0.588814,0.544298,1
33806,1.0,0.034676,0.459387,0.00204,0.430606,0.697807,1
37935,0.340426,0.077759,0.541208,0.005114,0.566028,0.532895,1
36988,0.468085,0.087426,0.517554,0.005796,0.551269,0.466667,1
7944,0.042553,0.040861,0.44823,0.002811,0.436561,0.282018,0
17995,0.87234,0.064219,0.721363,0.004248,0.595805,0.56886,0
36127,0.340426,0.079651,0.421303,0.00516,0.334283,0.709211,1
15762,0.12766,0.027021,0.101755,0.001822,0.183325,0.501754,0
29408,0.361702,0.02588,0.3374,0.001732,0.211807,0.823684,1
1147,0.617021,0.043923,0.466825,0.00301,0.533661,0.343421,0
6371,0.617021,0.030353,0.452693,0.002065,0.463231,0.563158,0
7478,0.276596,0.029933,0.460875,0.002029,0.474366,0.385088,0
1260,0.425532,0.028942,0.583755,0.002044,0.577162,0.417544,0
36493,0.978723,0.084364,0.474264,0.005895,0.49275,0.29693,1
34550,0.744681,0.07914,0.79753,0.00549,0.763076,0.290351,1
35381,0.468085,0.082443,0.675394,0.005519,0.726567,0.470614,1
4281,0.617021,0.031434,0.465933,0.002158,0.514759,0.285526,0
1565,0.276596,0.024679,0.162898,0.00085,0.155101,0.902632,0
9648,0.361702,0.029062,0.641327,0.001899,0.536769,0.598684,0
12318,0.595745,0.043113,0.323564,0.002887,0.323149,0.52807,0
31775,0.510638,0.034796,0.616483,0.002283,0.770067,0.171053,1
36533,0.808511,0.089138,0.486462,0.005958,0.435267,0.471491,1
17561,0.446809,0.042632,0.398691,0.002825,0.312532,0.614474,0
3337,0.297872,0.030263,0.515472,0.002038,0.404713,0.634211,0
5107,0.787234,0.027531,0.408361,0.001884,0.364319,0.340351,0
29147,0.0,0.036147,0.529307,0.00241,0.46116,0.640351,1
33248,0.617021,0.034826,0.525588,0.002426,0.50725,0.336404,1
34659,0.06383,0.067101,0.457899,0.00447,0.490678,0.542982,1
35670,0.361702,0.075958,0.635525,0.005056,0.680994,0.445614,1
7241,0.170213,0.022337,0.058316,0.001471,0.104609,0.681579,0
38323,0.787234,0.044614,0.350491,0.002921,0.282237,0.705702,1
31329,0.446809,0.031914,0.414758,0.002156,0.344381,0.700877,1
36136,0.531915,0.09244,0.498215,0.005775,0.358364,0.809211,1
9592,0.595745,0.040921,0.555192,0.002854,0.510616,0.025877,0
16238,0.212766,0.038729,0.247099,0.002511,0.336354,0.682456,0
15422,0.595745,0.029633,0.526629,0.001924,0.630761,0.508772,0
7433,0.06383,0.043233,0.218536,0.002823,0.375712,0.713596,0
7310,0.021277,0.030353,0.463255,0.002002,0.409373,0.510088,0
11994,0.829787,0.033055,0.516215,0.002308,0.475401,0.340351,0
29491,1.0,0.033445,0.469057,0.002192,0.475919,0.690351,1
29792,0.574468,0.059265,0.477388,0.004042,0.494821,0.364474,1
402,0.531915,0.027771,0.36507,0.001683,0.223718,0.830263,0
17930,0.042553,0.024919,0.117822,0.001668,0.22087,0.701316,0
19040,0.085106,0.048247,0.41446,0.003091,0.434231,0.574561,0
37928,0.978723,0.080041,0.43737,0.005208,0.419731,0.635088,1
32801,0.829787,0.029753,0.319548,0.000889,0.314863,0.812719,1
15905,0.06383,0.029272,0.169741,0.001959,0.258415,0.595614,0
36243,0.382979,0.096223,0.653526,0.006425,0.683325,0.460965,1
17380,0.12766,0.028942,0.197263,0.001778,0.317193,0.612281,0
